post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
506,Adorit Boutique,1794,Adorit is a retail store located at 153 york St in Ottawa's Byward market. Adorit houses a fabulous collection of Canadian made and fair trade clothing and accessories. What is extra special about our designers is that they create unique one of a kind pieces made up of recycled and organic materials. Every two weeks we receive new items so come on in and check out our Boutique. And we're the shop behind the Ottawa #ethicalsummer challenge!,Local Stores,Local Stores,"adorit-boutique,clothing,eco,eco-fashion,ethical,Fair Trade,Fair Trade Lifestyle: Clothing Household Gifts and Groceries in Ottawa,FeaturedWomen,women",gd_place,publish,,1,1,0,Never,2016-05-25 12:58,153 York St,Ottawa,Ontario,Canada,K1N 5T4,45.4297168,-75.689579,byward-market-1,45.4288038,-75.694015,,6132418354,emma@adorit.ca,https://adorit.ca/,https://twitter.com/AdoritBoutique,https://www.facebook.com/pages/Adorit-Boutique/102893429777886,,,,Owner: Emma Inns,"Vegan,Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,AdoritBoutique,,,0,,0,https://ethicaltree.com/wp-content/uploads/2018/04/506_25445959_1543571209043427_7662264349378252854_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_25487294_1543571535710061_584938357296071643_o.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_25395804_1543561755711039_7522665036581104521_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_13592687_1058538484213371_7422856542057911708_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_12512569_957393540994533_2314822921288671651_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_59074_439010639499495_2136242312_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_joy.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_anin.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_bee.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_hedwig.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_Hunter_charcoal.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_London_black.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/506_2867_pagoda.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/506_IMG_1156.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Purple Urchin,10,"Purple Urchiin makes 100% vegetarian (mostly vegan) bath and body products, including soap and shampoo. Owned by two women from Ottawa, all of the products are made in small batches by hand. They use natural ingredients that are sourced locally whenever possible, and their products are also available in a number of other retail stores in Ottawa.",Local Stores,Local Stores,"bath,body,FeaturedWomen,October2016,Soap",gd_place,publish,,,1,0,Never,2016-05-25 13:33,755 Bank St,Ottawa,Ontario,Canada,K1R 6R7,45.4040562,-75.6887453,The Glebe,45.3993494,-75.6853936,,6136958878,hello@purpleurchinsoap.com,http://www.purpleurchinsoap.com,https://twitter.com/purple_urchin,https://www.facebook.com/purpleurchinsoap,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,purple_urchin,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/508_purple-urchin-bath-shower-bar-coffee_1024x1024.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/508_4M5MT54Z.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Goodfood2u,10,"Goodfood2u delivers fresh, organic produce baskets right to your door! You can also purchase other ethically-minded products like non-dairy milk, bulk grains and fair trade chocolate from them. Their produce is as local as possible, and when they import produce from the Global South, it's fair trade. Great balance between eating responsibly on an international level and also supporting local producers.",Other,Other,"Best Organic Restaurants and Businesses (Ottawa),Delivery,grocery,March2017,Organic,Produce",gd_place,publish,,,1,0,Never,2016-05-25 14:11,1555 Michael St,Ottawa,Ontario,Canada,K1B 3T3,45.412097,-75.6259247,Ottawa East,45.4145372,-75.647384,,6137456868,info@goodfood2u.ca,http://goodfood2u.ca/,https://twitter.com/goodfood2u,https://www.facebook.com/goodfoodtou/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,goodfood2u,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/510_12794598_810181419126043_592395578487881030_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/510_goodfood2u-logo-large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Dumpling Park,261,"Trailer located in back parking lot of Morning Owl Coffeeshop.

There are only 3 food options here and one of them is vegan: Sticky ginger tofu &amp; jasmine rice salad with edamame, guinoa and fresh greens. Also gluten-free. $10 after tax.

Only open in Summer. Mon-Fri 11am-2pm.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,dumplings,foodtruck,Restaurant,tofu",gd_place,publish,,,1,0,Never,2018-04-30 11:00,538 Rochester St,Ottawa,Ontario,Canada,K1S,45.3996561,-75.7065707,The Glebe,45.3993494,-75.6853936,Mon-Fri 11am-2pm,,,,,,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/512_dumpling.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/512_dumplingpark.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Kochin Kitchen,261,"Kochin Kitchen was born from the passion of three guys (all hail from the state of Kerala), who loves to cook and enjoy food. More importantly, from three guys who believe in Quality and Service. With that in mind, we shaped the Kochin Kitchen entity, and promised each other to strive for the two main aspects, without compromising value.

At Kochin Kitchen, we take Quality and Service very seriously. For this reason, we invite your comments: whether it be on the food, environment or the staff. We will review each comment with care, and if requested, follow up with possible remedies. So, be sure to leave comments on the website or in the Guest Book when you visit Kochin Kitchen.",Restaurants,Restaurants,"Best Indian Restaurants with Vegetarian and Vegan options (Ottawa),Indian Restaurant,October2016,Restaurant",gd_place,publish,,,1,0,Never,2016-05-30 7:56,271 Dalhousie St,Ottawa,Ontario,Canada,K1N 7E5,45.430262,-75.6922611,Byward Market,45.4272431,-75.694269,Tue-Sun 11:00am - 2:00pm  5:00pm - 9:00pm​,6135624461,info@kochinkitchen.ca,http://www.kochinkitchen.ca/,,https://www.facebook.com/Kochin-Kitchen-1600958623465788/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/531_14700940_1884169401811374_4626320068583628710_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/10801987_1600962923465358_5675957860646723991_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Maison de thé CHA YI Teahouse,261,"Cha Yi Teahouse offers a wide selection of Direct Trade teas, by the cup or to make at home. They also offer a tea school, tastings, and workshops.

All teas are direct trade (not certified) - the owners travel to producing regions frequently and buy directly from small-scale producers working in good conditions.",Cafés and Bakeries,Cafés and Bakeries,"Cafe,Tea,Teahouse",gd_place,publish,,,1,0,Never,2016-05-31 13:04,"61, rue Eddy",Gatineau,Québec,Canada,J8X 2V8,45.4268211,-75.7200744,,,,"Mon-Fri:	 10:00 - 18:00 Sat:	 10:00 - 17:00 Sun:	 11:00 - 17:00",8192051830,info@chayi.ca,http://www.chayi.ca,,https://www.facebook.com/Maison-de-thé-CHA-YI-Teahouse-128903857128854/,,,,,Organic,Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/995948_620642544621647_90700846_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/30291_129267303759176_6569828_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Café La Tierra Co-op,261,"Café La Tierra Co-op offers a wide range of specialty coffee drinks.

All coffees and teas are 100% Fair Trade and Organic, sourced from local roasters.

Only a small menu selection but it's all vegetarian and soups and salads are almost always vegan.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,coffee,Sandwiches,Tea",gd_place,publish,,,1,0,Never,2016-05-31 13:16,75 rue Eddy,Gatineau,Québec,Canada,J8X 2W1,45.4273508,-75.7201855,Hull,45.427272,-75.71346,"Mon:	 09:00 - 15:00 Tues-Fri:	 08:00 - 17:00 Sat:	 09:30 - 17:00",8192050613,cafe@latierracoop.com,http://www.LaTierraCoop.ca,,https://www.facebook.com/CafeLaTierraCoop/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/416398_10150645357554406_247045671_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/217886_10151079998184406_1560686722_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,i deal coffee,261,"Specializing in Organic and small farmer co-op coffees.

All coffee is Organic and Direct-Trade (not certified). Roasted in-house.",Cafés and Bakeries,Cafés and Bakeries,"Cafe,coffee,roastery",gd_place,publish,,,1,0,Never,2016-05-31 14:56,176 Dalhousie St,Ottawa,Ontario,Canada,K1N,45.432541,-75.6944843,Byward Market,45.4272431,-75.694269,Monday to Friday – 7:00AM to 7:00PM Saturday – 8:30AM to 7:00PM Sunday – 9:00AM to 6:00PM,6135621775,info@idealcoffees.com,http://www.idealcoffees.com,https://mobile.twitter.com/idealottawa,https://www.facebook.com/idealcoffeeottawa/,,,,,Organic,Get Directions,idealottawa,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/550_Screen-Shot-2017-03-19-at-12.46.09-PM.png,https://ethicaltree.com/wp-content/uploads/2016/05/1507857_694150513952293_1254412197_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,The Fuel Bar,261,"The Fuel Bar is Ottawa's latest take on what it means to eat TRULY healthy food, ideal for your fast-paced lifestyle. We are vegan-friendly too!

Entirely vegetarian and majority of menu is vegan. Very fast service for vegan breakfasts, smoothies, wraps, salads and more!",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Best Woman-owned Restaurants in Ottawa,Featured Local Businesses For April 2017,FeaturedWomen,Fuel,Healthy,Restaurant,Vegan-friendly",gd_place,publish,,,1,0,Never,2016-06-02 14:10,99 Metcalfe Street,Ottawa,Ontario,Canada,K1P6L7,45.4208895,-75.6952762,Centretown,45.41996677,-75.6932603,"Mon-Fri:	 07:00 - 16:00",6132383835,,http://www.thefuelbar.ca,https://twitter.com/thefuelbar,https://www.facebook.com/thefuelbar/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,thefuelbar,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/553_16487056_603838893153155_695497645669904879_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/12118822_452842284919484_4934497004738491872_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Absinthe Cafe Resto Bar,261,"Established in 2003, Absinthe, is renowned for its commitment to fine food. The restaurant is a modern bistro, using locally sourced ingredients, prepared in an inventive and sophisticated manner. Enjoy the richness of Absinthe cuisine which features meats, cheeses and produce from eastern Ontario and western Quebec, prepared with classical French culinary techniques. Many local craft beers on tap.

A couple vegetarian options on menu but not much for vegans, and generally not veg-friendly.

All coffee and tea at Absinthe is Fair Trade.",Restaurants,Restaurants,"Cafe,Restaurant,Resto",gd_place,publish,,,1,0,Never,2016-06-06 10:05,1208 Wellington St W,Ottawa,Ontario,Canada,K1Y2Z7,45.4001964,-75.7306716,Hintonburg,45.4017503,-75.7267089,"Mon-Thurs:	 11:00 - 14:00 17:00 - 22:00 Fri:	 11:00 - 14:00 17:00 - 23:00 Sat:	 17:00 - 23:00 Sun:	 17:00 - 22:00",6137611138,info@absinthecafe.ca,http://www.absinthecafe.ca,https://twitter.com/AbsintheCafe,https://www.facebook.com/AbsintheOttawa/,,,,,"Fair trade,Organic",Get Directions,AbsintheCafe,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/556_259312_422012254501605_845364419_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/339232_318571068179058_1199042854_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Café qui pense,261,"Coffees, teas and Sandwiches.

Serves Organic and Fair Trade coffees roasted locally in Almonte, Ontario by Equator Coffee.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Best Places to Work and Study in Ottawa,Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Cafe,coffee,Sandwiches",gd_place,publish,,,1,0,Never,2016-06-06 13:57,204 Main st,Ottawa,Ontario,Canada,K1S 1C6,45.4082255,-75.6775048,Old Ottawa South,45.393166,-75.6824865,"Mon-Wed:	 08:00 - 17:00 Thurs:	 08:00 - 19:00 Fri-Sat:	 08:00 - 17:00 Sun:	 09:30 - 15:30",6136954229,,,,https://www.facebook.com/Café-qui-pense-551681391529962/,,,,,"Fair trade,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/06/625538_551703801527721_1305003994_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/10355511_780873641944068_2023236760995657484_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Cedars & Company Food Market (Bank St),261,"The supermarket is filled with fresh fruits and vegetables as well as grocery items, a self-serve bulk section, a deli, a meat, poultry and fish section as well as free range farm eggs and freshly made in-house foods. Cedars &amp; Co offers a fresh choice of numerous organic produce, dairy free products, high protein foods and nutritious meals for those on the go. This also means a variety of local produce from farm growers in Ontario and Quebec.

While shopping at Cedars &amp; Co., you may also enjoy dining in the Shawarma side of the market where, chicken and beef shawarma are served as well as, fish and chips and vegetarian foods.

Student and Senior Discounts are available.

Fair Trade products: Coffee (kicking horse, Equator, cafe Xaragua, La brulerie), molases (wholesome), Camino (all products), spices (arayuma), Pepper (peter pipper pepper)",Local Stores,Local Stores,"Best Health Food Stores in Ottawa,Cedars &amp; Co.,Food &amp; Restau,Grocery Store",gd_place,publish,,,1,0,Never,2016-06-06 14:24,1255 Bank St,Ottawa,Ontario,Canada,K1S 3Y2,45.3909623,-75.6798999,Old Ottawa South,45.393166,-75.6824865,Mon-Sun 9am-10pm,6132882797,brian@cedarsandco.ca,http://www.cedarsandco.ca,,https://www.facebook.com/CedarsCo/,,,,,"Vegan,Vegetarian,Fair trade,Organic",Get Directions,,,,1,"geodir_timing,gd_placecategory,geodir_email,geodir_facebook,post_desc,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/03/620_966_img_03221.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/936421_458102334267321_1858997936_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Chez François - Plaisirs de Provence,261,"This is a small shop and restaurant. Artful table settings, evocative perfumes, fine gourmet products, sunny fabrics and decorative accessories.

Limited vegetarian options (soup, salad, sandwiches).

Fair Trade coffees and teas.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Cafe,French,Restaurant,Sandwiches,shop",gd_place,publish,,,1,0,Never,2016-06-06 14:36,427 Richmond Road,Ottawa,Ontario,Canada,K2A 4C9,45.390162,-75.7578075,Westboro,45.3922459,-75.7532734,"Tues-Sat:	 08:00 - 18:00 Sun:	 08:00 - 17:00",6137598000,info@plaisirsdeprovence.com,http://www.plaisirsdeprovence.com/,,https://www.facebook.com/PlaisirsdeProvence/,,,,,Fair trade,Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/622_10157274_695193977222963_1320142332135267651_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/1476711_604001799675515_73498601_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Cyclelogik,261,Bike Shop in Ottawa that also serves Fair Trade coffees and teas.,Cafés and Bakeries,Cafés and Bakeries,"Biking,coffee,Espresso",gd_place,publish,,,1,0,Never,2016-06-06 14:53,1111A Wellington St. W.,Ottawa,Ontario,Canada,K1Y 2Y6,45.4025698,-75.7261541,Hintonburg,45.4017503,-75.7267089,"Mon-Tues:	 10:00 - 18:00 Wed-Thurs:	 10:00 - 19:00 Fri:	 10:00 - 18:00 Sat:	 08:00 - 17:00",6137222345,info@cyclelogik.com,http://www.cyclelogik.com,http://www.twitter.com/cyclelogik,https://www.facebook.com/Cyclelogik-197664377800/,,,,,Fair trade,Get Directions,cyclelogik,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/624_17017159_10155053651687801_6417777944459103257_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/182765_10150114768457801_158037_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,FAB BABY GEAR,261,"Here at FAB BABY GEAR we provide parents with healthy, quality and trendy essentials that you can feel confident and proud about.

Fair Trade baby products (belly lotion) and Fair Trade toys.

Vegan and Organic skin and hair products. Vegan leather purses and bags.

Owned by a husband and wife team.",Local Stores,Local Stores,"Babies,children,clothes,Fair Trade Lifestyle: Clothing Household Gifts and Groceries in Ottawa",gd_place,publish,,,1,0,Never,2016-06-06 15:30,1244 Wellington St W,Ottawa,Ontario,Canada,K1Y,45.399457,-75.7329533,Hintonburg,45.4017503,-75.7267089,"Mon-Wed:	 10:00 - 18:00 Thurs-Fri:	 10:00 - 20:00 Sat:	 10:00 - 18:00 Sun:	 11:00 - 17:00",6137298838,web@fabbabygear.com,http://fabbabygear.com/,http://www.twitter.com/FABBABYGEAR,https://www.facebook.com/fabbabygear/,,,,,"Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,FABBABYGEAR,,,1,"gd_placecategory,geodir_email,geodir_facebook,post_desc,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/03/626_15665558_10154346308248717_7897544789357734680_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,FAB BABY GEAR (Glebe),261,"Here at FAB BABY GEAR we provide parents with healthy, quality and trendy essentials that you can feel confident and proud about.

Fair Trade baby products (belly lotion) and Fair Trade toys.

Vegan and Organic skin and hair products. Vegan leather purses and bags.

Owned by a husband and wife team.",Local Stores,Local Stores,"Babies,children,clothes,Fair Trade Lifestyle: Clothing Household Gifts and Groceries in Ottawa",gd_place,publish,,,1,0,Never,2016-06-06 15:31,755 Bank St,Ottawa,Ontario,Canada,K1S 3V3,45.4040562,-75.6887453,The Glebe,45.3993494,-75.6853936,"Mon-Wed:	10:00 - 18:00 Thurs-Fri: 10:00 - 20:00 Sat:	10:00 - 18:00 Sun:	11:00 - 17:00",6137298838,web@fabbabygear.com,http://fabbabygear.com/,http://www.twitter.com/FABBABYGEAR,https://www.facebook.com/fabbabygear/,,,,,"Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,FABBABYGEAR,,,0,,626,https://ethicaltree.com/wp-content/uploads/2017/03/628_15665558_10154346308248717_7897544789357734680_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Francesco's Coffee Company Inc.,261,"Ottawa’s original Roast-To-Order micro-roastery. We produce in small batches to create the freshest coffee anywhere.

Some coffees are Fair Trade-certified, but not all.",Local Stores,Local Stores,"coffee,Fair Trade Lifestyle: Clothing Household Gifts and Groceries in Ottawa,roastery",gd_place,private,,,1,0,Never,2016-06-06 15:38,48 Jamie Ave.,Ottawa,Ontario,Canada,k2e 6t6,45.3347024,-75.7190827,Nepean,45.2649803,-75.7773805,Mon-Fri 9am-5pm,6137617788,sales@francescoscoffee.com,http://www.francescoscoffee.com,http://www.twitter.com/francescoscafe,https://www.facebook.com/francescoscoffeeco/,,,,,Fair trade,Get Directions,francescoscafe,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/630_15039620_1219271524778278_7464085365800361507_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/06/11133645_887780217927412_2096535913424554080_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
